urn,fz3,fz2
142056,False,False
142057,True,False
142058,False,False
142059,False,False
142062,False,False
142063,False,False
142064,False,False
142066,False,False
142067,False,False
142070,False,False
142071,False,False
142072,False,False
142073,False,False
142074,False,False
142075,False,False
142076,False,False
142078,False,False
142079,False,False
142080,False,False
142083,False,False
142084,False,False
142086,False,False
142088,False,False
142089,False,False
142090,False,False
142091,False,False
142093,False,False
142094,False,False
142095,False,True
142096,False,False
142097,False,False
142100,False,False
142101,False,False
142102,False,False
142103,False,False
142104,False,False
142106,False,False
142108,False,False
142110,False,False
142112,False,False
142113,False,False
142114,False,False
142117,False,False
142118,False,False
142119,True,False
142121,False,False
142122,False,False
142123,False,False
142125,False,False
142126,False,False
142127,False,False
142130,False,False
142133,False,False
142134,False,False
142136,False,False
142137,False,False
142138,False,False
142139,False,False
142140,False,False
142141,False,False
142142,False,False
142143,False,False
142144,False,False
142145,False,False
142146,False,False
142148,False,False
142149,False,False
142150,True,False
142151,False,False
142152,False,False
142153,False,False
142154,False,False
142155,False,False
142156,False,False
142157,False,False
142158,False,False
142159,False,False
142160,False,False
142161,False,False
142162,False,False
142163,False,False
142164,True,False
142165,False,False
142166,False,False
142167,False,False
142168,False,False
142169,False,False
142170,False,False
142173,False,False
142174,False,False
142175,False,False
142176,False,False
142177,False,False
142178,False,False
142181,False,False
142182,False,False
142183,False,False
142185,False,False
142186,False,False
142187,False,False
142188,False,False
142189,False,False
142191,False,False
142192,False,False
142193,False,False
142194,False,False
142195,False,False
142196,False,False
142197,False,False
142198,False,False
142200,False,False
142201,False,False
142202,False,False
142203,False,False
142204,False,False
142205,False,False
142206,False,False
142207,False,False
142208,False,False
142209,False,False
142210,False,False
142211,False,False
142212,False,False
142213,False,False
142214,False,False
142215,False,False
142216,False,False
142217,False,False
142218,False,False
142219,False,False
142220,False,False
142221,False,False
142223,False,False
142226,False,False
142227,False,False
142228,False,False
142229,False,False
142230,False,False
142231,False,False
142232,False,False
142233,False,False
142234,False,False
142235,False,False
142236,False,False
142237,False,False
142238,False,False
142239,False,False
142240,False,False
142241,False,False
142242,False,False
142243,False,False
142244,False,False
142245,False,False
142246,False,False
142247,False,False
142248,False,False
142249,False,False
142250,False,False
142251,True,False
142252,False,False
142253,False,False
142254,False,False
142255,False,False
142256,True,False
142257,False,False
142258,True,False
142259,True,False
142260,True,False
142261,False,False
142262,False,False
142263,False,False
142264,False,False
142265,False,False
142266,False,False
142267,False,False
142268,False,False
142269,False,False
142270,False,False
142271,False,False
142272,False,False
142273,False,False
142274,False,False
142275,False,False
142276,False,False
142277,False,False
142278,False,False
142279,False,False
142280,False,False
142281,False,False
142282,False,False
142284,False,False
142286,False,False
142287,False,False
142288,False,False
142289,False,False
142290,False,False
142291,False,False
142292,False,False
142293,False,False
142294,False,False
142295,False,False
142296,False,False
142298,False,True
142299,False,False
142300,False,True
142301,False,False
142302,False,False
142303,False,False
142304,False,False
142305,False,False
142306,False,False
142307,True,False
142308,False,False
142309,False,False
142310,False,False
142311,False,False
142312,False,False
142313,False,False
142314,False,False
142315,False,False
142316,False,False
142317,False,False
142318,False,False
142319,False,False
142321,False,False
142323,False,False
142326,False,False
142327,False,False
142335,False,False
142339,False,False
142340,False,False
142341,False,False
142342,False,False
142343,False,False
142344,False,False
142345,False,False
142346,False,False
142347,True,False
142348,False,False
142349,False,False
142350,False,False
142351,False,False
142352,False,False
142353,False,False
142354,False,False
142355,False,False
142356,False,False
142357,False,False
142358,False,False
142359,False,False
142360,False,False
142361,False,False
142362,False,False
142363,False,False
142364,False,False
142365,False,False
142366,False,False
142367,False,False
142368,False,False
142369,False,False
142370,False,False
